brand,model,first_registration,kilometers,engine,transmission
Ford,Fiesta 1.0 Ecoboost ,2014,90800,bencinski,ročni

Ford,C-Max 1.6 Trend,2009,121000,bencinski,ročni

Ford,Fusion Comfort 1.6 16V,2008,154000,bencinski,ročni

Ford,Focus DA3-QQDB15,2006,90000,bencinski,ročni

Ford,C-Max 1.5 TDCi Style,2016,133000,diesel,ročni

Ford,C-Max 1.6i°SLO°SERV.KNJ°2.LAST°NA O...,2010,143471,bencinski,ročni

Ford,Kuga 2.0 TDCi 4x4 Trend DPF,2009,152601,diesel,ročni

Ford,Galaxy 1.9 TDI Ambiente,2001,340000,diesel,ročni

Ford,C-Max 1.8 TDCi Trend ODLICEN,2006,260000,diesel,ročni

Ford,Focus 1.6 16V Comfort..KREDIT..,2002,228155,bencinski,ročni

Ford,S-Max 1.6 TDCi-7 SEDEEV-NAVI-LED-P...,2014,139000,diesel,ročni

Ford,Fiesta Ambiente 1.25 16V,2011,48380,bencinski,ročni

Ford,Focus Karavan 1.6 TDCi Trend,2011,261500,diesel,ročni

Ford,B-Max B-MAX 1.5 TDCi Titanium,2015,134025,diesel,ročni

Ford,Grand C-Max 1.5 TDCi Titanium - 7 S...,2016,139000,diesel,ročni

Ford,Focus Karavan 1.6 TDCi Titanium,2011,239000,diesel,ročni

Ford,C-Max 1.0 EcoBoost Style - 12.000 k...,2018,12000,bencinski,ročni

Ford,S-Max 2.0 TDCi Titanium LED+ALU17+P...,2012,199000,diesel,ročni

Ford,C-Max 1.6 VCT Trend,2011,136000,bencinski,ročni

Ford,S-Max 2.2 TDCi Titanium DPF,2014,169278,diesel,ročni

Ford,C-Max 1.6 TDCi Business - AVT. KLIM...,2015,117979,diesel,ročni

Ford,S-Max 2.2 TDCi Titanium Avt.,2013,185915,diesel,avtomatski

Ford,Focus Karavan 2.0 TDCi Titanium Pow...,2015,115277,diesel,avtomatski

Ford,Ka + 1.2 Trend,2018,15000,bencinski,ročni

Ford,C-Max 2.0 TDCi Business Edition,2015,152512,diesel,ročni

Ford,Fiesta 1.1  Titanium Design B W,2017,11500,bencinski,ročni

Ford,Focus 1.6 TDCi Ebony SLO 1.LASTNIK ...,2012,267000,diesel,ročni

Ford,Focus 1.8 TDCi Comfort,2004,284000,diesel,ročni

Ford,Ka + 1.2 Trend,2017,24579,bencinski,ročni

Ford,S-Max 2.0 TDCi Titanium Avt.-SLO-BI...,2013,91246,diesel,avtomatski

Ford,Focus Karavan 1.5 TDCi Business,2015,118000,diesel,ročni

Ford,Fiesta Sun Edition + 1.4i 16V,2004,154000,bencinski,ročni

Ford,Focus Karavan 1.6 TDCi Titanium,2012,92391,diesel,ročni

Ford,Fiesta Ambiente 1.3i 8V,2004,173500,bencinski,ročni

Ford,S-Max 2.0 TDCi BiTurbo ST-Line Tita...,2016,137500,diesel,avtomatski

Ford,Focus 1.6 TDCi Titanium,2013,118000,diesel,ročni

Ford,Fiesta Comfort 1.3i 8V-89.900km-SLO...,2005,89900,bencinski,ročni

Ford,Focus Karavan 1.5 TDCi 120 Style - ...,2016,148000,diesel,ročni

Ford,Fiesta ECOnetic 1.6 TDCi DPF,2011,166000,diesel,ročni

Ford,S-Max 1.8 TDCi Ambiente + WEBASTO +...,2007,350000,diesel,ročni

Ford,S-Max 2.0 TDCi Titanium,2013,125100,diesel,ročni

Ford,Ranger ,2006,280000,diesel,ročni

Ford,Fiesta Ambiente 1.3 8V,2005,127000,bencinski,ročni

Ford,Focus Coupé Trend 1.4,2001,163000,bencinski,ročni

Ford,Fiesta Fun 1.1 i,1994,104271,bencinski,ročni

Ford,Fusion Style 1.6 16V,2007,137000,bencinski,ročni

Ford,S-Max 1.8 TDCi Titanium,2007,329000,diesel,ročni

Ford,Fusion Plus 1.6 TDCi,2006,240000,diesel,ročni

Ford,S-Max 2.0 TDCi Titanium DPF,2009,228000,diesel,ročni

Ford,Mondeo 2.0 TDCi Ambiente,2004,219500,diesel,ročni

Ford,S-Max 2.0 TDCi Trend,2008,,diesel,ročni

Ford,- Taunus 15M,1967,100000,bencinski,ročni

Ford,Focus 1.6 Ti-VCT Sport,2005,200726,bencinski,ročni

Ford,Focus 1.8 16V Ghia,2002,268000,bencinski,ročni

Ford,Mondeo Ghia 2.0 Avt.,1993,120000,bencinski,avtomatski

Ford,Mondeo Karavan 1.6 TDCi Trend,2011,255000,diesel,ročni

Ford,Mondeo Karavan 2.0 TDCi Trend DPF,2008,2020,diesel,ročni

Ford,Mondeo Karavan 2.0 TDCi Ghia DPF,2008,290000,diesel,ročni

Ford,Focus 1.6 16V - SLO. POREKLO - BREZ...,2004,199886,bencinski,ročni

Ford,S-Max 2.0 TDCi Trend,2006,265150,diesel,ročni

Ford,Kuga 4x4 2.0 TDCi Titanium-AKTIVNI ...,2015,136000,diesel,ročni

Ford,C-Max 2.0 TDCi Titanium,2011,151432,diesel,ročni

Ford,C-Max 1.0 EcoBoost Titanium,2014,40300,bencinski,ročni

Ford,C-Max 1.6 Trend- ODLIÈEN-HITRI KRED...,2006,220000,bencinski,ročni

Ford,Kuga 2.0 TDCi Trend DPF,2011,155000,diesel,ročni

Ford,Mondeo 2.0 TDCi  Powershift 150,2017,91088,diesel,avtomatski

Ford,C-Max 2.0 TDCi Ghia,2004,281381,diesel,ročni

Ford,Fusion Ambiente 1.4 16V,2008,186000,bencinski,ročni

Ford,Galaxy 2.0 TDCi Titanium Powershift,2016,156110,diesel,avtomatski

Ford,Mondeo Karavan 2.0 TDCi Powershift,2015,125000,diesel,avtomatski

Ford,Fiesta Comfort 1.4i 16V,2003,204186,bencinski,ročni

Ford,Focus 1.6 Ebony,2012,100423,bencinski,ročni

Ford,S-Max 1.6 TDCi Titanium - LED - NAV...,2013,163000,diesel,ročni

Ford,C-Max 1.6 TDCi Ghia  vreden nakupa,2004,278000,diesel,ročni

Ford,Mondeo 2.0 TDCi Tit. 180PS FULLED P...,2015,177250,diesel,ročni

Ford,B-Max B-MAX 1.0 EcoBoost Trend,2013,198590,bencinski,ročni

Ford,C-Max 2.0 TDCi Titanium Avt. -XENON...,2011,209000,diesel,avtomatski

Ford,Fiesta Titanium 1.4 TDCi-SLO POREKL...,2012,151119,diesel,ročni

Ford,B-Max 1.5 TDCi Trend NAVIGACIJA NAK...,2014,70462,diesel,ročni

Ford,Focus ,2002,350000,diesel,ročni

Ford,Mondeo Karavan 1.5 TDCi Titanium,2016,125204,diesel,ročni

Ford,C-Max 1.8 TDCi Trend - SAMO 122.000...,2009,122852,diesel,ročni

Ford,B-Max B-MAX 1.4 Trend,2014,9786,bencinski,ročni

Ford,C-Max 1.8 TDCi GHIA UGODNI OBROKI,2007,,diesel,ročni

Ford,Focus 2.0 TDCi Titanium X AVT.DELNO...,2017,128911,diesel,avtomatski

Ford,Fiesta Comfort 1.4 TDCi,2006,159000,diesel,ročni

Ford,C-Max 1.6 TDCi-1.LASTNICA-AVT.KLIMA...,2011,140000,diesel,ročni

Ford,C-Max 2.0 TDCi Ghia,2005,259000,diesel,ročni

Ford,Mondeo 1.5 TDCi BUSINESS + NAVI + T...,2016,140000,diesel,ročni

Ford,Galaxy 2.0 TDCi Ghia,2009,240095,diesel,ročni

Ford,Focus Karavan 1.5 TDCi Bussines,2017,124585,diesel,ročni

Ford,Fiesta Trend 1.4 16V,2009,141800,bencinski,ročni

Ford,S-Max 2.0 TDCi Titanium SLO od 69.4...,2008,228000,diesel,ročni

Ford,Focus Karavan 1.0 EcoBoost Trend,2016,32090,bencinski,ročni

Ford,Transit Kombi 300 KMR 2933 ,2003,200264,diesel,ročni

Ford,Mondeo 2.0 TDCi Titanium,2016,127647,diesel,ročni

Ford,Galaxy 2.0 TDCi Titanium Avto,2011,201567,diesel,avtomatski

Ford,Ka 1.3,2005,45000,bencinski,ročni

Ford,S-Max 2.0 TDCi Titanium,2008,234900,diesel,ročni

Ford,Transit Kombi 300s 2.0 tdi,2004,236000,diesel,ročni

Ford,S-Max 2.0 TDCi Business Powershift,2016,130000,diesel,avtomatski

Ford,Fiesta Comfort 1.4 16V,2008,182000,bencinski,ročni

Ford,Fiesta ,1998,86055,bencinski,ročni

Ford,C-Max 1.5 TDCi Style Powershift,2016,155000,diesel,avtomatski

Ford,Fiesta 1.5 TDCi ,2015,126530,diesel,ročni

Ford,Kuga 2.0 TDCi Trend DPF,2012,107000,diesel,ročni

Ford,Fiesta Comfort 1.25 16V,2006,113000,bencinski,ročni

Ford,Mondeo Karavan 2.0 TDCi Ambiente,2004,288000,diesel,ročni

Ford,Focus Karavan 1.6 TDCi Titanium,2013,131000,diesel,ročni

Ford,S-Max 2.0 TDCi Trend-SLO POREKLO-1....,2011,193792,diesel,ročni

Ford,Fusion Plus 1.6 16V,2006,199000,bencinski,ročni

Ford,S-Max 2.0 TDCi Titanium Powershift,2016,166547,diesel,avtomatski

Ford,S-Max 2.0 TDCi Trend 7 SED. ODLIÈNO...,2010,215456,diesel,ročni

Ford,Focus Karavan 2.0 TDCi Titanium BI ...,2015,116620,diesel,ročni

Ford,Mondeo GLX 1.8,1999,100000,bencinski,ročni

Ford,Transit Kombi 300 DMR 3750 ps ,2005,277910,diesel,ročni

Ford,Grand C-Max 2.0 TDCi-SAMO 129.000KM...,2014,129000,diesel,ročni

Ford,S-Max 4x4 2.0 TDCi Titanium Avt.+LE...,2016,145000,diesel,avtomatski

Ford,Kuga 4x4 2.0 TDCi Titanium,2016,39600,diesel,ročni

Ford,Galaxy 2.0 TDCi Titanium Powershift,2017,123498,diesel,avtomatski

Ford,S-Max 2.0 TDCi Titanium,2011,224000,diesel,ročni

Ford,Fiesta 1.25 Titanium°SLO°SERV.KNJ°2...,2013,111753,bencinski,ročni

Ford,S-Max 4x4 2.0 TDCi Titanium Powersh...,2016,127363,diesel,avtomatski

Ford,B-Max B-MAX 1.0 EcoBoost Titanium,2015,90000,bencinski,ročni

Ford,C-Max 1.6 TDCi Ghia,2004,,diesel,ročni

Ford,Fusion Comfort 1.6 16V,2008,191000,bencinski,ročni

Ford,Focus Karavan 1.0 EcoBoost ST-Line,2018,31000,bencinski,ročni

Ford,Fiesta Titanium 1.4 TDCi,2011,161300,diesel,ročni

Ford,Fiesta Titanium 1.4 LPG HITRI KREDI...,2010,179000,bencinski,ročni

Ford,Fiesta Red Blue 1.4 16V,2008,140000,bencinski,ročni

Ford,Fiesta 1.6 TDCi ECOnetic NAVI,2015,142100,diesel,ročni

Ford,Fiesta Comfort 1.3 8V 1 LASTNICA SA...,2007,77235,bencinski,ročni

Ford,Focus 1.6 16V Comfort,2002,217000,bencinski,ročni

Ford,Focus Karavan 1.6 TDCi Sport,2013,212000,diesel,ročni

Ford,Fusion Ebony 1.4 16V SAMO 46.000 KM...,2012,46300,bencinski,ročni

Ford,Grand C-Max 1.5 TDCi Titanium. veli...,2015,117500,diesel,ročni

Ford,S-Max 2.0 TDCi Titanium odlicen 162...,2011,228000,diesel,ročni

Ford,Fiesta Ambiente 1.25 16V,2010,83500,bencinski,ročni

Ford,Mondeo Karavan 2.0 TDCi Titanium 14...,2012,147000,diesel,ročni

Ford,Fiesta Comfort 1.4 16V,2008,128000,bencinski,ročni

Ford,C-Max 1.6 VCT Titanium,2012,70580,bencinski,ročni

Ford,Focus Karavan 1.5 TDCi Style,2016,111680,diesel,ročni

Ford,Ranger ,2017,57000,diesel,ročni

Ford,Focus Karavan 1.6 TDCi Trend SAMO97...,2013,97500,diesel,ročni

Ford,Tourneo Custom Kombi,2019,8000,diesel,ročni

Ford,Focus 1.5 TDCi Trend,2016,155957,diesel,ročni

Ford,Taunus ,1970,60000,bencinski,ročni

Ford,Fusion Ambiente 1.4 16V,2003,200000,bencinski,ročni

Ford,Focus Karavan 1.0 125 EcoBoost Tita...,2012,140000,bencinski,ročni

Ford,B-Max B-MAX 1.5 TDCi Trend,2017,131590,diesel,ročni

Ford,Focus Karavan 2.0 TDCi Titanium,2013,218000,diesel,ročni

Ford,Grand C-Max 2.0TDCiLED7 SEDRADAR...,2016,147028,diesel,ročni

Ford,Fiesta Trend 1.4 16V,2009,184000,bencinski,ročni

Ford,S-Max 2.0 TDCi Titanium,2017,126083,diesel,ročni

Ford,S-Max 2.0 TDCi Titanium ST Powershi...,2016,128000,diesel,avtomatski

Ford,Focus Karavan 2.0 TDCi Titanium Pow...,2017,95625,diesel,avtomatski

Ford,Grand C-Max 1.6 TDCi Titanium,2012,139214,diesel,ročni

Ford,Mondeo 2.0 TDCi Titanium Powershift...,2015,158000,diesel,avtomatski

Ford,C-Max 1.6 TDCi Titanium+ALU+NAVI+PD...,2015,145000,diesel,ročni

Ford,Grand C-Max 1.0 EcoBoost Titanium,2018,47100,bencinski,ročni

Ford,S-Max 2.0 Titanium Plinska naprava ...,2007,183582,bencinski,ročni

Ford,Focus 1.6i Ambiente,2006,234500,bencinski,ročni

Ford,StreetKa Beri opombe,2005,80000,bencinski,ročni

Ford,S-Max 2.0 TDCi-AUT-NAVIGACIJA-GRET....,2014,160000,diesel,avtomatski

Ford,Fiesta ,2002,192500,bencinski,ročni

Ford,Focus 1.4 Finesse 25000 km 1.lastni...,2003,25000,bencinski,ročni

Ford,Fiesta Trend 1.4 16V,2010,104000,bencinski,ročni

Ford,Fiesta ST 2.0,2006,185000,bencinski,ročni

Ford,C-Max 1.6 TDCi DPF Ghia,2008,241648,diesel,ročni

Ford,Focus Karavan 1.5 TDCi Titanium-24M...,2016,115000,diesel,ročni

Ford,Fiesta CLX 1.3 i,1996,,bencinski,ročni

Ford,Mondeo Karavan 2.0 TDCi Ghia Busine...,2005,262562,diesel,ročni

Ford,Fusion Trend 1.6 16V,2007,130000,bencinski,ročni

Ford,Fiesta 1.1.1,1994,39000,bencinski,ročni

Ford,C-Max 1.0 EcoBoost Titanium,2013,52200,bencinski,ročni

Ford,Galaxy 2.0 EcoBlue Trend,2008,263000,diesel,ročni

Ford,Galaxy 2.0 TDCi Titanium 1.Lastnik,2017,96662,diesel,ročni

Ford,Fiesta Comfort 1.3 8V,2007,166000,bencinski,ročni

Ford,S-Max 2.0 TDCi Trend,2011,202000,diesel,ročni

Ford,Grand C-Max 1.5 TDCi Business Editi...,2016,145600,diesel,ročni

Ford,Grand C-Max 1.5 TDCi 1.LASTNIK,2015,86000,diesel,ročni

Ford,Mondeo Karavan 1.5 TDCi Econetic Tr...,2016,122158,diesel,ročni

Ford,Ranger LIMITED. DVOJNA KABINA. 2.2T...,2015,109000,diesel,avtomatski

Ford,Fusion Ghia 1.6 16V - SLO - 1.LASTN...,2005,145000,bencinski,ročni

Ford,Kuga 4x4 2.0 TDCi Titanium-NAVI-BIX...,2016,119261,diesel,ročni

Ford,Mondeo 1.6 TDCiNAVIAVTOKLIMATEMP...,2015,132234,diesel,ročni

Ford,Focus Karavan 1.5 TDCi Business,2015,98573,diesel,ročni

Ford,Mondeo Karavan 2.0 TDCi Titanium+AL...,2015,148000,diesel,ročni

Ford,Focus Karavan 1.5 TDCi Business + 5...,2017,108000,diesel,ročni

Ford,Mondeo Karavan 2.0 TDCi Ghia,2006,310000,diesel,ročni

Ford,S-Max 2.2TDCi-200KM-TITANIUM-S-BI-X...,2014,178541,diesel,ročni

Ford,Focus 1.6i°SLO°SERV.KNJ°2.LAST°NA O...,2010,106030,bencinski,ročni

Ford,Mondeo 2.0 TDCi Ghia,2005,200000,diesel,ročni

Ford,Kuga 2.0 TDCi Trend 103kW  140KM  D...,2013,108600,diesel,ročni

Ford,Focus Karavan 1.6 TDCi DPF Titanium,2008,221000,diesel,ročni

Ford,S-Max 2.0 TDCi Titanium,2012,158000,diesel,ročni

Ford,C-Max 1.6 TDCi 1-LETNO JAMSTVO-6500...,2012,65000,diesel,ročni

Ford,C-Max 1.6 TDCi Trend,2012,195574,diesel,ročni

Ford,S-Max 1.8 TDCi Titanium,2007,250000,diesel,ročni

Ford,S-Max TITANIUM,2008,216140,diesel,ročni

Ford,S-Max ,2010,190000,diesel,ročni

Ford,Fusion Comfort 1.4 TDCi-1.LASTNIK-K...,2004,230000,diesel,ročni

Ford,C-Max 1.6 VCT Trend,2009,104000,bencinski,ročni

Ford,C-Max 1.5 TDCi Titanium+NAVI+PDC+AL...,2016,124000,diesel,ročni

Ford,S-Max 2.0 TDCi Titanium Powershift ...,2016,319053,diesel,avtomatski

Ford,Focus 1.6 || DIZEL || ODLIÈEN || KL...,2008,197000,diesel,ročni

Ford,S-Max 2.0 TDCi Titanium Powershift ...,2016,138061,diesel,avtomatski

Ford,Transit ,2002,286000,diesel,ročni

Ford,S-Max 2.0 TDCi Titanium,2011,218000,diesel,ročni

Ford,Kuga 4x4 2.0 TDCi Titanium Powershi...,2014,196410,diesel,avtomatski

Ford,Mondeo Karavan 1.6 TDCi Econetic,2013,143000,diesel,ročni

Ford,Mondeo Karavan 1.6 TDCi Econetic,2012,145000,diesel,ročni

Ford,Galaxy 2.0 TDCi Titanium Avt.,2010,275000,diesel,avtomatski

Ford,Focus Karavan 1.6 TDCi+2.LASTNIK+VI...,2008,257000,diesel,ročni

Ford,S-Max 2.0 TDCi Titanium Powershift+...,2015,147468,diesel,avtomatski

Ford,Mondeo 1.6 TDCi NAVI+PDC,2015,153948,diesel,ročni

Ford,Mondeo Karavan 2.0 TDCiLEDNAVI2X...,2013,149877,diesel,ročni

Ford,Mondeo 2.0 TDCi ,2006,195889,diesel,ročni

Ford,S-Max 2.0 TDCi Titanium,2016,76558,diesel,ročni

Ford,Kuga 4x4 2.0 TDCi Titanium,2017,45400,diesel,ročni

Ford,Kuga 4x4 2.0 TDCi Titanium,2018,26382,diesel,ročni

Ford,C-Max 1.0 EcoBoost Style.1.LASTNIK....,2016,22800,bencinski,ročni

Ford,Focus 1.6 16V,2003,213000,bencinski,ročni

Ford,Mondeo 2.0TDCiTitaniumAutF1NAVI...,2015,153059,diesel,avtomatski

Ford,Transit Custom L2H1,2013,210000,diesel,ročni

Ford,Galaxy 1.9 TDI Ghia,2004,,diesel,ročni

Ford,S-Max 2.0 TDCi  DPF NA OBROKE BREZ ...,2009,278000,diesel,ročni

Ford,Focus Karavan 1.5 TDCi-AKCIJA 4X NO...,2015,216953,diesel,ročni

Ford,Focus 1.6 TDCi ,2008,295000,diesel,ročni

Ford,C-Max 1.6 Trend,2008,112209,bencinski,ročni

Ford,Fiesta Comfort 1.4 16V,2008,80600,bencinski,ročni

Ford,Mondeo Karavan Ghia 2.5 V6 ST200,2000,153000,bencinski,ročni

Ford,Mondeo 2.0 TDCi+PANORAMA+Titanium ,2015,114000,diesel,avtomatski

Ford,Grand C-Max 1.6 TDCi Titanium,2013,112450,diesel,ročni

Ford,S-Max 1.6 TDCi Titanium,2012,182500,diesel,ročni

Ford,Mondeo GLX 1.8,2000,195000,bencinski,ročni

Ford,Fiesta Magic 1.4 16V,2007,167000,bencinski,ročni

Ford,Mondeo Karavan Ghia 2.0,2003,102000,bencinski,avtomatski

Ford,Focus 1.6 TDCi ,2006,188000,diesel,ročni

Ford,Mustang SVT Cobra Convertible 4.6L ...,2005,47000,bencinski,ročni

Ford,Galaxy 2.0 TDCi Ghia Avt.,2010,190019,diesel,avtomatski

Ford,Fiesta Comfort 1.4 TDCi,2005,247000,diesel,ročni

Ford,Focus 1.6 16V ,2004,240000,bencinski,ročni

Ford,Kuga 4x2 1.5 TDCi Style,2018,20617,diesel,ročni

Ford,Focus 1.4 Trend,2007,197000,bencinski,ročni

Ford,Focus Karavan 2.0 TDCi Titanium Pow...,2015,102632,diesel,avtomatski

Ford,Kuga 2.0 TDCi Individual DPF-AVT.KL...,2013,114000,diesel,ročni

Ford,Fusion Comfort 1.4 TDCi,2004,274680,diesel,ročni

Ford,Mondeo Karavan 2.0 TDCi Titanium Po...,2016,84000,diesel,ročni

Ford,Galaxy 2.0 TDCi Titanium Powershift...,2016,128811,diesel,avtomatski

Ford,Fiesta Comfort 1.3i 8V,2003,216757,bencinski,ročni

Ford,Mondeo 1.6 EcoBoost Trend,2012,97000,bencinski,ročni

Ford,Fiesta ST 2.0,2007,253000,bencinski,ročni

Ford,Grand C-Max 1.6 TDCi Trend,2012,125000,diesel,ročni

Ford,Fiesta Trend 1.4 16V,2009,118000,bencinski,ročni

Ford,Fiesta Budget 1.3i,1998,60940,bencinski,ročni

Ford,S-Max 1.6 TDCi Trend,2014,190000,diesel,ročni

Ford,Fiesta Family 1.3i,1999,130000,bencinski,ročni

Ford,Mondeo Karavan 2.0 TDCi Titanium AV...,2016,132000,diesel,avtomatski

Ford,Focus ,1999,212079,bencinski,ročni

Ford,S-Max 1.8 TDCi Trend,2008,233420,diesel,ročni

Ford,Fiesta Trend 1.25i 16V,1999,99000,bencinski,ročni

Ford,Focus Karavan 1.5 TDCi Business,2016,50433,diesel,ročni

Ford,Mondeo Karavan 2.0 TDCi Titanium,2016,140000,diesel,ročni

Ford,S-Max 2.0 TDCi Titanium+NAVI+ALU 17...,2015,175507,diesel,ročni

Ford,Galaxy 2.0 TDCi Trend,2018,106843,diesel,ročni

Ford,Fiesta 1.3-117.000KM-1.LASTNICA-SLO...,2007,117000,bencinski,ročni

Ford,Mondeo Karavan 2.0 TDCi business ,2016,117545,diesel,ročni

Ford,Galaxy 2.0 TDCi USNJE.LED.NAVI.MAX ...,2016,139000,diesel,avtomatski

Ford,Transit ,2009,257000,diesel,ročni

Ford,Ranger 2.5 ,2008,250000,diesel,ročni

Ford,Kuga 2.0 TDCi 4x4 Titanium DPF Avt.,2010,240000,diesel,avtomatski

Ford,S-Max 2.0 TDCi Titanium Powershift ...,2016,163000,diesel,avtomatski

Ford,Focus 1.8 16V Comfort,2004,163000,bencinski,ročni

Ford,Focus 1.4,2001,250000,bencinski,ročni

Ford,S-Max 1.6 SCTi Titanium,2011,91254,bencinski,ročni

Ford,Mondeo Kar 2.0. VZDREVAN NA POOBL....,2010,218502,diesel,ročni

Ford,Focus 1.6Ti-VCT-SLO-1.LAST-SPORT-12...,2013,163993,bencinski,ročni

Ford,Galaxy 1.9 TDI Ghia 3 VOZILA NA ZAL...,2005,245000,diesel,ročni

Ford,Mondeo Karavan 2.0 TDCi Titanium Po...,2016,130251,diesel,avtomatski

Ford,Mondeo Karavan 100 Let II 2.0 TDCi,2003,330000,diesel,ročni

Ford,S-Max 2.0 TDCi Titanium Powershift,2015,129363,diesel,avtomatski

Ford,Mondeo Karavan 2.0 TDCi F1 Powershi...,2015,106000,diesel,avtomatski

Ford,Focus Karavan 1.6 TDCi Titanium NAV...,2014,114460,diesel,ročni

Ford,Focus Karavan 1.6 TDCi Sport-SLO,2014,107761,diesel,ročni

Ford,Mondeo Karavan Ambiente 1.8,2002,340000,bencinski,ročni

Ford,Fusion Ambiente 1.4 16V,2003,250000,bencinski,ročni

Ford,Transit Custom ,2013,175000,diesel,ročni

Ford,Fiesta 1.0 Ecoboost Titanium-SLO-FO...,2017,41325,bencinski,ročni

Ford,Mondeo Karavan 2.0 TDCi Ghia  ,2009,250000,diesel,ročni

Ford,Mondeo 2.0 TDCi Vignale Powershift+...,2017,176951,diesel,avtomatski

Ford,Focus 1.0 EcoBoost Style JAMSTVO DO...,2017,58720,bencinski,ročni

Ford,Focus Karavan 1.5 TDCi Business,2015,128000,diesel,ročni

Ford,Focus Karavan 1.5 TDCi Titanium-BUS...,2016,126289,diesel,ročni

Ford,Focus Karavan 1.6 TDCi Titanium,2012,189000,diesel,ročni

Ford,B-Max 1.0 EcoBoost Titanium NAKUP B...,2015,81884,bencinski,ročni

Ford,Kuga 2.0 TDCi Trend DPF,2011,196903,diesel,ročni

Ford,Galaxy .1.8 TDCi Ghia 7 SEDEEV TEM...,2007,247544,diesel,ročni

Ford,Fiesta JD3-A9JB,2003,215000,bencinski,ročni

Ford,Fiesta 1.25 Trend-SLO,2014,43227,bencinski,ročni

Ford,Grand C-Max 1.6TDCi Titanium-7sede...,2013,138806,diesel,ročni

Ford,Mondeo Karavan 2.2 TDCi Titanium X ...,2009,225000,diesel,ročni

Ford,Galaxy 2.0 TDCi Titanium Powershift,2016,156047,diesel,avtomatski

Ford,Ranger 3.0tdci avtomatik,2010,,diesel,avtomatski

Ford,Fiesta Titanium 1.25 16V,2011,113500,bencinski,ročni

Ford,S-Max 2.0 TDCi Titanium S,2016,103100,diesel,avtomatski

Ford,Fusion Comfort 1.6 16V-SAMO 102056 ...,2003,102056,bencinski,ročni

Ford,C-Max 1.6 Ambiente,2009,101000,bencinski,ročni

Ford,C-Max 1.6 TDCi DPF ,2010,78000,diesel,ročni

Ford,Mondeo Karavan 1.6 TDCi Business XE...,2012,212986,diesel,ročni

Ford,C-Max 1.6 Trend,2008,147000,bencinski,ročni

Ford,Galaxy 2.0 TDCi Titanium Powershift...,2017,132710,diesel,avtomatski

Ford,S-Max 2.0 TDCi Powershift+NAVI+2xPD...,2016,170608,diesel,avtomatski

Ford,C-Max 1.6 Trend,2008,118000,bencinski,ročni

Ford,C-Max 1.6 TDCi Titanium,2011,195450,diesel,ročni

Ford,Mondeo Karavan 2.0 TDCi ,2004,247000,diesel,ročni

Ford,Focus Karavan 1.5 TDCi Business Pow...,2015,136700,diesel,avtomatski

Ford,Mondeo Karavan 1.6 TDCi BUSINESS+AL...,2014,145671,diesel,ročni

Ford,Focus 1.5 EcoBlue ST-Line Business ...,2018,47000,diesel,avtomatski

Ford,Kuga 4x2 2.0 TDCi  Sync Navi,2016,85900,diesel,ročni

Ford,Fusion Plus 1.6 16V,2007,170000,bencinski,ročni

Ford,C-Max 1.6 TDCi Titanium,2011,200101,diesel,ročni

Ford,Focus 1.6 Ti-VCT Trend NAKUP BREZ P...,2005,173220,bencinski,ročni

Ford,Mondeo Karavan 2.0 TDCi ECO Trend,2014,238000,diesel,avtomatski

Ford,Mondeo 2.0TDCi Titanium LED ACC NAV...,2016,108300,diesel,avtomatski

Ford,Mondeo Karavan 2.0 TDCi Titanium Av...,2012,200000,diesel,avtomatski

Ford,Mondeo Karavan 2.0 TDCi Titanium Po...,2015,124684,diesel,avtomatski

Ford,B-Max B-MAX 1.4 Trend 1.LASTNIK,2015,45513,bencinski,ročni

Ford,Edge AWD 2.0EcoBlue ST-Line Avt.-1....,2019,30748,diesel,avtomatski

Ford,Focus 1.6i Trend,2006,146000,bencinski,ročni

Ford,Mondeo GLX 1.8,1998,,bencinski,ročni

Ford,S-Max 2.0 TDCi Titanium Powershift,2016,86200,diesel,avtomatski

Ford,C-Max 1.6 Ti-VCT Trend,2007,250000,bencinski,ročni

Ford,Mondeo 2.0 TDCi Titanium.BELGIJSKO ...,2015,97797,diesel,ročni

Ford,S-Max 2.0 TDCi Titanium NAVI LED 18...,2016,132000,diesel,ročni

Ford,S-Max 1.6 TDCi Trend,2011,240000,diesel,ročni

Ford,Focus 2.0 TDCi Titanium-Bi.Xenon-Ra...,2015,149428,diesel,avtomatski

Ford,Mondeo 2.0 TDCi Titanium-29.000km,2017,29000,diesel,ročni

Ford,Mondeo Karavan 2.0 TDCi Titanium S ...,2012,194121,diesel,avtomatski

Ford,S-Max 4x4 2.0 TDCi Vignale Powershi...,2017,155000,diesel,avtomatski

